"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Alysicarpus suffruticosus","https://id.biodiversity.org.au/node/apni/2897993","Alysicarpus suffruticosus","Fabaceae",,,"Priority Two","Near Threatened"
"Hemigenia platyphylla","https://id.biodiversity.org.au/node/apni/2892421","Hemigenia platyphylla","Lamiaceae",,,"Priority Four","Near Threatened"
"Lerista quadrivincula","urn:lsid:biodiversity.org.au:afd.taxon:8930b01d-1b1b-4ce3-9680-021843ce5075","Lerista quadrivincula","Scincidae",,"No Common Name","Priority One","Near Threatened"
"Eremophila viscimarginata","https://id.biodiversity.org.au/node/apni/2917319","Eremophila viscimarginata","Scrophulariaceae",,,"Priority One","Near Threatened"
"Grevillea sp. Ocean Reef (D. Pike Joon 4)","ALA_Grevillea_sp_Ocean_Reef_D_Pike_Joon_4","Grevillea sp. Ocean Reef (D. Pike Joon 4)",,,,"Priority One","Near Threatened"
"Anigozanthos humilis subsp. chrysanthus","https://id.biodiversity.org.au/node/apni/2886092","Anigozanthos humilis subsp. chrysanthus","Haemodoraceae",,"Golden Catspaw","Priority Four","Near Threatened"
"Lasiopetalum sp. Toodyay (F. Hort 2689)","https://id.biodiversity.org.au/name/apni/244818","Lasiopetalum sp. Toodyay (F.Hort 2689)","Malvaceae",,,"Priority One","Near Threatened"
"Melanotaenia pygmaea","urn:lsid:biodiversity.org.au:afd.taxon:fd704739-66b5-4718-bd88-f73e7c848907","Melanotaenia pygmaea","Melanotaeniidae",,"Pygmy Rainbowfish","Priority Two","Near Threatened"
"Goodenia jaurdiensis","https://id.biodiversity.org.au/node/apni/2919420","Goodenia jaurdiensis","Goodeniaceae",,,"Priority Two","Near Threatened"
"Micromyrtus elobata subsp. scopula","https://id.biodiversity.org.au/node/apni/2901378","Micromyrtus elobata subsp. scopula","Myrtaceae",,,"Priority Three","Near Threatened"
"Geocrinia vitellina","urn:lsid:biodiversity.org.au:afd.taxon:0188b019-6171-4477-8172-61103a7193b6","Geocrinia vitellina","Myobatrachidae",,"Orange-bellied Frog","Vulnerable","Endangered"
"Millotia depauperata","https://id.biodiversity.org.au/node/apni/2893086","Millotia depauperata","Asteraceae",,,"Priority One","Near Threatened"
"Conospermum sigmoideum","https://id.biodiversity.org.au/node/apni/2897241","Conospermum sigmoideum","Proteaceae",,,"Priority Two","Near Threatened"
"Jacksonia anthoclada","https://id.biodiversity.org.au/node/apni/2895111","Jacksonia anthoclada","Fabaceae",,,"Priority Three","Near Threatened"
"Pterostylis sp. laterite (D.L. Jones 3081 & M.A. Clements)","https://id.biodiversity.org.au/taxon/apni/51290991","Pterostylis tryphera","Orchidaceae",,,"Priority One","Near Threatened"
"Caesia viscida","https://id.biodiversity.org.au/node/apni/2893495","Caesia viscida","Hemerocallidaceae",,,"Priority Two","Near Threatened"
"Eremophila petrophila subsp. densa","https://id.biodiversity.org.au/node/apni/2895397","Eremophila petrophila subsp. densa","Scrophulariaceae",,,"Priority Three","Near Threatened"
"Darwinia sp. Chiddarcooping (S.D.Hopper 6944)","https://id.biodiversity.org.au/node/apni/2913522","Darwinia sp. Chiddarcooping (S.D.Hopper 6944)","Myrtaceae",,,"Priority Four","Near Threatened"
"Daphnia occidentalis","urn:lsid:biodiversity.org.au:afd.taxon:542278d3-4d5b-4aa1-b390-86514318afb8","Daphnia occidentalis","Daphniidae",,"Water Flea","Priority One","Near Threatened"
"Acacia richardsii","https://id.biodiversity.org.au/node/apni/2891250","Acacia richardsii","Fabaceae",,,"Priority Three","Near Threatened"
"Conostylis bracteata","https://id.biodiversity.org.au/node/apni/2897215","Conostylis bracteata","Haemodoraceae",,,"Priority Three","Near Threatened"
"Lyginia excelsa","https://id.biodiversity.org.au/node/apni/2910943","Lyginia excelsa","Anarthriaceae",,,"Priority One","Near Threatened"
"Acercella poorginup","urn:lsid:biodiversity.org.au:afd.taxon:dd55df9a-729f-4d54-9e68-f2f021693567","Acercella poorginup","Pionidae",,"Poorginup Swamp Watermite","Priority Two","Near Threatened"
"Dampiera eriantha","https://id.biodiversity.org.au/node/apni/2891088","Dampiera eriantha","Goodeniaceae",,,"Priority One","Near Threatened"
"Stylidium aeonioides","https://id.biodiversity.org.au/node/apni/2903754","Stylidium aeonioides","Stylidiaceae",,,"Priority Four","Near Threatened"
"Grevillea haplantha subsp. recedens","https://id.biodiversity.org.au/node/apni/2907044","Grevillea haplantha subsp. recedens","Proteaceae",,,"Priority Three","Near Threatened"
"Verticordia sieberi var. pachyphylla","https://id.biodiversity.org.au/node/apni/2906144","Verticordia sieberi var. pachyphylla","Myrtaceae",,,"Priority One","Near Threatened"
"Mirbelia sp. Kalbarri (M.D. Crisp 6261)","https://id.biodiversity.org.au/node/apni/2897994","Mirbelia corallina","Fabaceae",,,"Priority Three","Near Threatened"
"Actinotus rhomboideus","https://id.biodiversity.org.au/node/apni/2902484","Actinotus rhomboideus","Apiaceae",,,"Priority Four","Near Threatened"
"Rinzia longifolia","https://id.biodiversity.org.au/node/apni/2919138","Rinzia longifolia","Myrtaceae",,,"Priority One","Near Threatened"
"Tephrosia valleculata","https://id.biodiversity.org.au/node/apni/2902236","Tephrosia valleculata","Fabaceae",,,"Priority Three","Near Threatened"
"Senna sp. Millstream (E.Leyland s.n. 30/8/1990)","https://id.biodiversity.org.au/taxon/apni/51285232","Senna artemisioides subsp. oligophylla","Fabaceae",,,"Priority One","Near Threatened"
"Acacia calcicola","https://id.biodiversity.org.au/node/apni/2889507","Acacia calcicola","Fabaceae",,"Northern Myall","Priority Four","Near Threatened"
"Hemigenia conferta","https://id.biodiversity.org.au/node/apni/2910682","Hemigenia conferta","Lamiaceae",,,"Priority Four","Near Threatened"
"Wurmbea saccata","https://id.biodiversity.org.au/node/apni/2912942","Wurmbea saccata","Colchicaceae",,,"Priority Three","Near Threatened"
"Grevillea involucrata","https://id.biodiversity.org.au/node/apni/2903319","Grevillea involucrata","Proteaceae",,"Lake Varley Grevillea","Endangered","Endangered"
"Grevillea rara","https://id.biodiversity.org.au/node/apni/2897835","Grevillea rara","Proteaceae",,"Rare Grevillea","Endangered","Endangered"
"Calothamnus brevifolius","https://id.biodiversity.org.au/taxon/apni/51289009","Calothamnus brevifolius","Myrtaceae",,,"Priority Four","Near Threatened"
"Caladenia excelsa","https://id.biodiversity.org.au/node/apni/2886135","Caladenia excelsa","Orchidaceae",,"Giant Spider Orchid","Endangered","Endangered"
"Leucopogon plumuliflorus","https://id.biodiversity.org.au/node/apni/2910503","Leucopogon plumuliflorus","Ericaceae",,,"Priority Two","Near Threatened"
"Scleria sp. C Kimberley Flora (K.F. Kenneally 4873)","https://id.biodiversity.org.au/node/apni/2917269","Scleria sp. C Kimberley Flora (K.F.Kenneally 4873)","Cyperaceae",,,"Priority One","Near Threatened"
"Eremophila fasciata","https://id.biodiversity.org.au/node/apni/2896120","Eremophila fasciata","Scrophulariaceae",,"Spaghetti Eremophila","Priority Three","Near Threatened"
"Beyeria villosa","https://id.biodiversity.org.au/node/apni/2912386","Beyeria villosa","Euphorbiaceae",,,"Priority Four","Near Threatened"
"Schoenus indutus","https://id.biodiversity.org.au/node/apni/2918817","Schoenus indutus","Cyperaceae",,,"Priority One","Near Threatened"
"Thinornis rubricollis","ALA_Thinornis_rubricollis","Thinornis rubricollis",,,"Hooded Plover","Priority Four","Near Threatened"
"Calochilus pruinosus","https://id.biodiversity.org.au/name/apni/206473","Calochilus pruinosus","Orchidaceae",,"Mallee Beard Orchid","Critically Endangered","Endangered"
"Kohautia australiensis","https://id.biodiversity.org.au/node/apni/2887840","Kohautia australiensis","Rubiaceae",,,"Priority Two","Near Threatened"
"Androcalva perlaria","https://id.biodiversity.org.au/node/apni/2909106","Androcalva perlaria","Malvaceae",,,"Endangered","Endangered"
"Haloragis scoparia","https://id.biodiversity.org.au/node/apni/2917637","Haloragis scoparia","Haloragaceae",,,"Priority One","Near Threatened"
"Keraudrenia saxatilis MS","https://id.biodiversity.org.au/taxon/apni/51288623","Seringia saxatilis","Malvaceae",,,"Priority Two","Near Threatened"
"Acacia congesta subsp. wonganensis","https://id.biodiversity.org.au/node/apni/2888346","Acacia congesta subsp. wonganensis","Fabaceae",,,"Priority Two","Near Threatened"
"Fuirena nudiflora","https://id.biodiversity.org.au/node/apni/2892623","Fuirena nudiflora","Cyperaceae",,,"Priority One","Near Threatened"
"Corchorus congener","https://id.biodiversity.org.au/node/apni/2918591","Corchorus congener","Malvaceae",,,"Priority Three","Near Threatened"
"Psilotum nudum","https://id.biodiversity.org.au/node/apni/2902873","Psilotum nudum","Psilotaceae",,"Skeleton Fork Fern","Priority Three","Near Threatened"
"Nymphaea immutabilis","https://id.biodiversity.org.au/node/apni/2902562","Nymphaea immutabilis","Nymphaeaceae",,,"Priority Two","Near Threatened"
"Malleostemon sp. Cooloomia (S.D.Hopper 1353)","https://id.biodiversity.org.au/taxon/apni/51290202","Malleostemon microphyllus","Myrtaceae",,,"Priority Two","Near Threatened"
"Platytheca sp. Sabina (G.J. & B.J.Keighery 295)","https://id.biodiversity.org.au/node/apni/2899174","Platytheca sp. Sabina (G.J. & B.J.Keighery 295)","Elaeocarpaceae",,,"Priority Two","Near Threatened"
"Lepidosperma sp. Billyacatting (S.D. Hopper 8630)","https://id.biodiversity.org.au/node/apni/2902355","Lepidosperma sp. Billyacatting (S.D.Hopper 8630)","Cyperaceae",,,"Priority Two","Near Threatened"
"Scaevola sp. Isabella Range (R.D. Royce 1918)","https://id.biodiversity.org.au/node/apni/2898245","Scaevola sp. Isabella Range (R.D.Royce 1918)","Goodeniaceae",,,"Priority One","Near Threatened"
"Mitrasacme sp. Theda (K. Menkhorst s.n. 18/04/1988)","https://id.biodiversity.org.au/taxon/apni/51288177","Mitrasacme thedae","Loganiaceae",,,"Priority One","Near Threatened"
"Philotheca sp. Mukinbudin (M.Hancock s.n. 08/09/1999)","https://id.biodiversity.org.au/node/apni/2917848","Philotheca sp. Mukinbudin (M.Hancock s.n. 08/09/1999)","Rutaceae",,,"Priority One","Near Threatened"
"Thomasia montana","https://id.biodiversity.org.au/node/apni/2902865","Thomasia montana","Malvaceae",,"Hill Thomasia","Vulnerable","Endangered"
"Thryptomene sp. Lancelin (M.E.Trudgen 14000)","https://id.biodiversity.org.au/node/apni/2905615","Thryptomene sp. Lancelin (M.E.Trudgen 14000)","Myrtaceae",,,"Priority Two","Near Threatened"
"Acacia gemina","https://id.biodiversity.org.au/node/apni/2902468","Acacia gemina","Fabaceae",,,"Priority Two","Near Threatened"
"Enekbatus bounites","https://id.biodiversity.org.au/node/apni/2901140","Enekbatus bounites","Myrtaceae",,,"Priority Two","Near Threatened"
"Clerodendrum inerme","https://id.biodiversity.org.au/taxon/apni/51299971","Clerodendrum inerme","Lamiaceae",,"Scambling Clerodendrum","Priority One","Near Threatened"
"Rhizanthella gardneri","https://id.biodiversity.org.au/node/apni/2913670","Rhizanthella gardneri","Orchidaceae",,"Underground Orchid","Critically Endangered","Endangered"
"Laxmannia jamesii","https://id.biodiversity.org.au/node/apni/2907576","Laxmannia jamesii","Asparagaceae",,"James Paper Lily","Priority Four","Near Threatened"
"Elapognathus minor","urn:lsid:biodiversity.org.au:afd.taxon:c7af358d-82f2-4fe0-9150-eeb2845bebd4","Elapognathus minor","Elapidae",,"Little Brown Snake","Priority Two","Near Threatened"
"Caladenia longifimbriata","https://id.biodiversity.org.au/name/apni/172639","Caladenia longifimbriata","Orchidaceae",,"Green-comb Spider Orchid","Priority One","Near Threatened"
"Acacia ascendens","https://id.biodiversity.org.au/node/apni/2921287","Acacia ascendens","Fabaceae",,,"Priority Two","Near Threatened"
"Lilaeopsis polyantha","https://id.biodiversity.org.au/node/apni/6911643","Lilaeopsis polyantha","Apiaceae",,"Australian Lilaeopsis","Priority Two","Near Threatened"
"Hibbertia crispula","https://id.biodiversity.org.au/node/apni/2888746","Hibbertia crispula","Dilleniaceae",,"Ooldea Guinea-flower","Priority One","Near Threatened"
"Hesperocolletes douglasi","urn:lsid:biodiversity.org.au:afd.taxon:2acdf557-e0e5-441b-8fd9-b144fd5e32f7","Hesperocolletes douglasi","Colletidae",,"Short-tongued Native Bee","Extinct","Extinct"
"Thryptomene sp. Wandana (M.E. Trudgen MET 22016)","ALA_Thryptomene_sp_Wandana_M_E_Trudgen_MET_22016","Thryptomene sp. Wandana (M.E. Trudgen MET 22016)",,,,"Priority Three","Near Threatened"
"Ophisternon candidum","urn:lsid:biodiversity.org.au:afd.taxon:c16fb041-45ee-4310-a4e1-3cf4d9946ae5","Ophisternon candidum","Synbranchidae",,"Blind Cave Eel","Vulnerable","Endangered"
"Acacia sclerosperma subsp. glaucescens","https://id.biodiversity.org.au/node/apni/2889948","Acacia sclerosperma subsp. glaucescens","Fabaceae",,"Billy Blue","Priority Three","Near Threatened"
"Grevillea curviloba subsp. curviloba","https://id.biodiversity.org.au/node/apni/7814423","Grevillea curviloba subsp. curviloba","Proteaceae",,"Curved-leaf Grevillea","Critically Endangered","Endangered"
"Commicarpus chinensis subsp. chinensis","https://id.biodiversity.org.au/node/apni/2919000","Commicarpus chinensis subsp. chinensis","Nyctaginaceae",,,"Priority Three","Near Threatened"
"Gunniopsis sp. Nuytsland (G.J.Keighery & J.J.Alford 522)","https://id.biodiversity.org.au/node/apni/2890289","Gunniopsis sp. Nuytsland (G.J.Keighery & J.J.Alford 522)","Aizoaceae",,,"Priority Two","Near Threatened"
"Aphyllodium glossocarpum","https://id.biodiversity.org.au/node/apni/2887556","Aphyllodium glossocarpum","Fabaceae",,,"Priority Three","Near Threatened"
"Hakea megalosperma","https://id.biodiversity.org.au/node/apni/2897509","Hakea megalosperma","Proteaceae",,"Lesueur Hakea","Vulnerable","Endangered"
"Lobelia leucotos","https://id.biodiversity.org.au/node/apni/2893605","Lobelia leucotos","Campanulaceae",,,"Priority One","Near Threatened"
"Sporobolus pulchellus","https://id.biodiversity.org.au/node/apni/2920202","Sporobolus pulchellus","Poaceae",,"Pretty Sporobolus","Priority One","Near Threatened"
"Pristis clavata","urn:lsid:biodiversity.org.au:afd.taxon:ff66381a-e641-437a-bd54-dcea9ee41a63","Pristis clavata","Pristidae",,"Dwarf Sawfish","Priority One","Near Threatened"
"Banksia prolata subsp. prolata","https://id.biodiversity.org.au/node/apni/2897439","Banksia prolata subsp. prolata","Proteaceae",,,"Priority Three","Near Threatened"
"Cyathostemon sp. Salmon Gums (B.Archer 769)","https://id.biodiversity.org.au/node/apni/2889812","Cyathostemon sp. Salmon Gums (B.Archer 769)","Myrtaceae",,,"Priority Three","Near Threatened"
"Grevillea pilosa subsp. redacta","https://id.biodiversity.org.au/node/apni/2900887","Grevillea pilosa subsp. redacta","Proteaceae",,,"Priority Three","Near Threatened"
"Lagorchestes asomatus","urn:lsid:biodiversity.org.au:afd.taxon:c9421a1e-00a2-4b36-b8fd-2bd6462c4796","Lagorchestes asomatus","Macropodidae",,"Central Hare-wallaby","Extinct","Extinct"
"Eucalyptus balanopelex","https://id.biodiversity.org.au/node/apni/2899098","Eucalyptus x balanopelex","Myrtaceae",,,"Priority One","Near Threatened"
"Pileanthus aurantiacus","https://id.biodiversity.org.au/node/apni/2896750","Pileanthus aurantiacus","Myrtaceae",,,"Priority One","Near Threatened"
"Goodenia durackiana","https://id.biodiversity.org.au/node/apni/2892530","Goodenia durackiana","Goodeniaceae",,,"Priority One","Near Threatened"
"Pimelea halophila","https://id.biodiversity.org.au/node/apni/2906847","Pimelea halophila","Thymelaeaceae",,,"Priority Two","Near Threatened"
"Drosera grievei","https://id.biodiversity.org.au/node/apni/2899670","Drosera grievei","Droseraceae",,,"Priority One","Near Threatened"
"Onychogalea lunata","urn:lsid:biodiversity.org.au:afd.taxon:366e5d80-562e-48a3-8213-8182054cd90d","Onychogalea lunata","Macropodidae",,"Crescent Nailtail Wallaby","Extinct","Extinct"
"Baeckea decipiens","https://id.biodiversity.org.au/node/apni/7693167","Malleostemon decipiens","Myrtaceae",,,"Priority One","Near Threatened"
"Lechenaultia juncea","https://id.biodiversity.org.au/node/apni/2898817","Lechenaultia juncea","Goodeniaceae",,,"Priority Three","Near Threatened"
"Gastrolobium crispatum","https://id.biodiversity.org.au/node/apni/2904525","Gastrolobium crispatum","Fabaceae",,,"Priority One","Near Threatened"
"Lasiopetalum monticola","https://id.biodiversity.org.au/taxon/apni/51300251","Lasiopetalum monticola","Malvaceae",,,"Priority Three","Near Threatened"
"Hypocalymma sp. Gairdner Range (C.A.Gardner 9091)","https://id.biodiversity.org.au/node/apni/2893734","Hypocalymma sp. Gairdner Range (C.A.Gardner 9091)","Myrtaceae",,,"Priority Two","Near Threatened"
"Selaginella pygmaea","https://id.biodiversity.org.au/node/apni/2896452","Selaginella pygmaea","Selaginellaceae",,"Swamp Clubmoss","Priority Two","Near Threatened"
"Banksia xylothemelia","https://id.biodiversity.org.au/node/apni/2888292","Banksia xylothemelia","Proteaceae",,,"Priority Three","Near Threatened"
"Tetraria sp. Chandala (G.J. Keighery 17055)","https://id.biodiversity.org.au/node/apni/2888017","Tetraria sp. Chandala (G.J.Keighery 17055)","Cyperaceae",,,"Priority Two","Near Threatened"
"Stenanthemum patens","https://id.biodiversity.org.au/node/apni/2913965","Stenanthemum patens","Rhamnaceae",,,"Priority One","Near Threatened"
"Brachyscome sp. Wanna Munna Flats (S.van Leeuwen 4662)","https://id.biodiversity.org.au/taxon/apni/51268968","Roebuckiella similis","Asteraceae",,,"Priority One","Near Threatened"
"Pachysaga munggai","urn:lsid:biodiversity.org.au:afd.taxon:883a7767-c6b9-46e7-aeb3-743d4fa74b3d","Pachysaga munggai","Tettigoniidae",,"(cricket)","Priority Three","Near Threatened"
"Stenanthemum pumilum subsp. pumilum","https://id.biodiversity.org.au/node/apni/2917397","Stenanthemum pumilum subsp. pumilum","Rhamnaceae",,,"Priority Three","Near Threatened"
"Banksia meganotia","https://id.biodiversity.org.au/node/apni/2891109","Banksia meganotia","Proteaceae",,,"Priority Three","Near Threatened"
