,Taxon_Id,Kingdom,Class,Family,Scientific_name,Common_name,Taxon_author,NCA_status,EPBC_status,Significant,Confidential,Endemicity
3414,30495,bacteria,blue-green algae,Pseudanabaenaceae,Pseudanabaena catenata,,Lauterb.,C,,N,N,QA
3415,30679,bacteria,blue-green algae,Pseudanabaenaceae,Pseudanabaena franquetii,,(Bourr.) Bourr.,C,,N,N,Q
3416,30552,bacteria,blue-green algae,Pseudanabaenaceae,Pseudanabaena galeata,,Boecher,C,,N,N,Q
3417,30582,bacteria,blue-green algae,Pseudanabaenaceae,Pseudanabaena limnetica,,(Lemmerm.) Komarek,C,,N,N,QA
3418,30711,bacteria,blue-green algae,Pseudanabaenaceae,Pseudanabaena mucicola,,(Naumann & Hub.-Pest.) Bourr.,C,,N,N,QA
3419,8765,bacteria,blue-green algae,Rivulariaceae,Calothrix confervicola,,(Dillwyn) C.Agardh,C,,N,N,QI
3420,8766,bacteria,blue-green algae,Rivulariaceae,Calothrix crustacea,,Thur.,C,,N,N,QAI
3421,8767,bacteria,blue-green algae,Rivulariaceae,Calothrix parasitica,,(Chauv.) Thur.,C,,N,N,QI
3422,8768,bacteria,blue-green algae,Rivulariaceae,Calothrix parietina,,(Naegeli ex Kuetz.) Thur.,C,,N,N,QI
3423,8769,bacteria,blue-green algae,Rivulariaceae,Calothrix pilosa,,Harv.,C,,N,N,QAI
3424,8770,bacteria,blue-green algae,Rivulariaceae,Calothrix robusta,,Setch. & N.L.Gardner,C,,N,N,Q
3425,8771,bacteria,blue-green algae,Rivulariaceae,Calothrix scopulorum,,(F.Weber & D.Mohr) C.Agardh,C,,N,N,QAI
3426,8758,bacteria,blue-green algae,Rivulariaceae,Gardnerula corymbosa,,(Harv.) De Toni,C,,N,N,QI
3427,8719,bacteria,blue-green algae,Rivulariaceae,Isactis plana,,(Harv.) Thur.,C,,N,N,QAI
3428,8720,bacteria,blue-green algae,Rivulariaceae,Kyrtuthrix maculans,,(Gomont) Umezaki,C,,N,N,Q
3429,8664,bacteria,blue-green algae,Rivulariaceae,Microchaete grisea,,Thur.,C,,N,N,Q
3430,8615,bacteria,blue-green algae,Rivulariaceae,Microchaete tenera var. tenuis,,Bharadwaja,C,,N,N,Q
3431,8665,bacteria,blue-green algae,Rivulariaceae,Microchaete vitiensis,,Askenasy ex Bornet & Flahault,C,,N,N,Q
3432,27494,bacteria,blue-green algae,Rivulariaceae,Rivularia aquatica,,De Wild.,C,,N,N,Q
3433,8563,bacteria,blue-green algae,Rivulariaceae,Rivularia atra,,Roth ex Bornet & Flahault,C,,N,N,QAI
3434,8564,bacteria,blue-green algae,Rivulariaceae,Rivularia beccariana,,(De Not.) Bornet & Flahault,C,,N,N,QI
3435,8565,bacteria,blue-green algae,Rivulariaceae,Rivularia bullata,,(Poir.) Berk.,C,,N,N,Q
3436,8521,bacteria,blue-green algae,Rivulariaceae,Rivularia polyotis,,(J.Agardh) Hauck,C,,N,N,Q
3437,41790,bacteria,blue-green algae,Scytonemataceae,Ewamiania thermalis,,G.B.McGregor & B.C.Sendall,C,,N,N,Q
3438,41781,bacteria,blue-green algae,Scytonemataceae,Iningainema pulvinus,,B.C.McGregor & Sendall,C,,N,N,Q
3439,8459,bacteria,blue-green algae,Scytonemataceae,Scytonema crispum,,(C.Agardh) Bornet,C,,N,N,QI
3440,6499,bacteria,blue-green algae,Scytonemataceae,Scytonema hofman-bangii,,C.Agardh ex P.C.Silva,C,,N,N,QAI
3441,8471,bacteria,blue-green algae,Scytonemataceae,Scytonema myochrous,,Dillwyn ex Bornet & Flahault,C,,N,N,QI
3442,8596,bacteria,blue-green algae,Scytonemataceae,Scytonema ocellatum,,(Lyngb.) Bornet & Flahault,C,,N,N,QAI
3443,8472,bacteria,blue-green algae,Scytonemataceae,Scytonema polycystum,,Bornet & Flahault,C,,N,N,Q
3444,8473,bacteria,blue-green algae,Scytonemataceae,Scytonema schmidtii,,Gomont,C,,N,N,Q
3445,8474,bacteria,blue-green algae,Scytonemataceae,Scytonema stuposum,,(Kuetz.) Bornet ex Bornet & Flahault,C,,N,N,QI
3446,31743,bacteria,blue-green algae,Spirulinaceae,Spirulina gomontiana,,(Setch.) Geitler,C,,N,N,QA
3447,8475,bacteria,blue-green algae,Spirulinaceae,Spirulina labyrinthiformis,,(L.) Gomont,C,,N,N,QI
3448,30512,bacteria,blue-green algae,Spirulinaceae,Spirulina laxa,,G.M.Sm.,C,,N,N,QA
3449,30610,bacteria,blue-green algae,Spirulinaceae,Spirulina laxissima,,G.S.West,C,,N,N,QA
3450,30517,bacteria,blue-green algae,Spirulinaceae,Spirulina major,,Kuetz. ex Gomont,C,,N,N,QA
3451,30609,bacteria,blue-green algae,Spirulinaceae,Spirulina menenghiana,,Zanardini ex Gomont,C,,N,N,QA
3452,31744,bacteria,blue-green algae,Spirulinaceae,Spirulina nordstedtii,,Gomont,C,,N,N,QA
3453,30543,bacteria,blue-green algae,Spirulinaceae,Spirulina princeps,,West & G.S.West,C,,N,N,Q
3454,8597,bacteria,blue-green algae,Spirulinaceae,Spirulina subsalsa,,Oerst. ex Gomont,C,,N,N,QI
3455,8476,bacteria,blue-green algae,Spirulinaceae,Spirulina tenerrima,,Kuetz.,C,,N,N,Q
3456,8434,bacteria,blue-green algae,Stichosiphonaceae,Stichosiphon sansibaricus,,(Hieron.) F.E.Drouet & W.A.Daily,C,,N,N,Q
3457,8478,bacteria,blue-green algae,Stigonemataceae,Stigonema hormoides,,Kuetz. ex Bornet & Flahault,C,,N,N,Q
3458,8468,bacteria,blue-green algae,Stigonemataceae,Stigonema informe,,Kuetz. ex Bornet & Flahault,C,,N,N,QI
3459,8479,bacteria,blue-green algae,Stigonemataceae,Stigonema mamillosum,,(Lyngb.) C.Agardh ex Bornet & Flahault,C,,N,N,QI
3460,8618,bacteria,blue-green algae,Stigonemataceae,Stigonema minutum,,Hassall ex Bornet & Flahault,C,,N,N,QA
3461,26461,bacteria,blue-green algae,Stigonemataceae,Stigonema multipartitum,,Gardner,C,,N,N,Q
3462,8480,bacteria,blue-green algae,Stigonemataceae,Stigonema muscicola,,(Thur. ex Bornet & Flahault) Borzi,C,,N,N,Q
3463,8357,bacteria,blue-green algae,Stigonemataceae,Stigonema ocellatum,,(Dillwyn) Thur. ex Bornet & Flahault,C,,N,N,Q
3464,8358,bacteria,blue-green algae,Stigonemataceae,Stigonema turfaceum,,(Berk.) Cooke,C,,N,N,Q
3465,8815,bacteria,blue-green algae,Symphyonemataceae,Brachytrichia quoyi,,(C.Agardh) Bornet & Flahault,C,,N,N,QAI
3466,33324,bacteria,blue-green algae,Synechococcaceae,Cyanocatena imperfecta,,(Cronberg & Weibull) Joosten,C,,N,N,QA
3467,30630,bacteria,blue-green algae,Synechococcaceae,Cyanocatena planctonica,,Hindak,C,,N,N,QA
3468,30631,bacteria,blue-green algae,Synechococcaceae,Cyanodictyon planctonicum,,Mey.,C,,N,N,Q
3469,33325,bacteria,blue-green algae,Synechococcaceae,Cyanodictyon tropicalis,,Senna et al.,C,,N,N,Q
3470,30754,bacteria,blue-green algae,Synechococcaceae,Cyanogranis libera,,Hindak,C,,N,N,Q
3471,33326,bacteria,blue-green algae,Synechococcaceae,Cyanonephron elegans,,Joosten,C,,N,N,Q
3472,30676,bacteria,blue-green algae,Synechococcaceae,Cyanonephron styloides,,Hickel,C,,N,N,QA
3473,33345,bacteria,blue-green algae,Synechococcaceae,Lemmermanniella uliginosa,,Komarek & Komark.-Legn.,C,,N,N,Q
3474,30513,bacteria,blue-green algae,Synechococcaceae,Rhabdoderma lineare,,Schmidle & Lauterborn,C,,N,N,QA
3475,30586,bacteria,blue-green algae,Synechococcaceae,Rhabdoderma sigmoidea forma minor,,Moore & Carter,C,,N,N,QA
3476,33327,bacteria,blue-green algae,Synechococcaceae,Rhabdoderma tenuissima,,Komarek & Kling,C,,N,N,Q
3477,32066,bacteria,blue-green algae,Synechococcaceae,Rhabdoderma vermiculare,,Fott,C,,N,N,QA
3478,33328,bacteria,blue-green algae,Synechococcaceae,Rhabdogloea ellipsoidea,,Schroed.,C,,N,N,Q
3479,33329,bacteria,blue-green algae,Synechococcaceae,Rhabdogloea linearis,,(Geitler) Komarek,C,,N,N,Q
3480,30687,bacteria,blue-green algae,Synechococcaceae,Rhabdogloea smithii,,(Chodat & F.Chodat) Komarek,C,,N,N,QA
3481,33330,bacteria,blue-green algae,Synechococcaceae,Synechococcus lividus,,Copel.,C,,N,N,Q
3482,33331,bacteria,blue-green algae,Synechococcaceae,Synechococcus nidulans,,(Pringsh.) Komarek,C,,N,N,Q
3483,27517,bacteria,blue-green algae,Tolypothrichaceae,Coleodesmium wrangelii,,(C.Agardh) Borzi,C,,N,N,Q
3484,8431,bacteria,blue-green algae,Tolypothrichaceae,Tolypothrix tenuis,,Kuetz. ex Bornet & Flahault,C,,N,N,QI
3485,30745,bacteria,blue-green algae,Trichocoleusaceae,Trichocoleus acutissimus,,(N.L.Gardner) Anagn.,C,,N,N,Q
3486,31403,bacteria,blue-green algae,Trichocoleusaceae,Trichocoleus granulatus,,G.B.McGregor,C,,N,N,Q
3487,30758,bacteria,blue-green algae,Trichocoleusaceae,Trichocoleus sanctae-crucis,,(Fremy) Anagn.,C,,N,N,Q
3488,31832,bacteria,blue-green algae,Trichocoleusaceae,Trichocoleus sociatus,,(West & G.S.West) Anagn.,C,,N,N,Q
3489,30564,bacteria,blue-green algae,Trichocoleusaceae,Trichocoleus tenerrimus,,(Gomont) Anagn.,C,,N,N,QI
3490,30456,chromists,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseira ambigua,,(Grunov) Simonsen,C,,N,N,Q
3491,30361,chromists,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseira crenulata,,(Ehrenb.) Thwaites,C,,N,N,Q
3492,30355,chromists,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseira granulata,,(Ehrenb.) Simonsen,C,,N,N,Q
3493,30350,chromists,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseira italica,,(Ehrenb.) Simonsen,C,,N,N,Q
3494,30384,chromists,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseira subarctica,,(O.F.Muell.) E.Y.Haw.,C,,N,N,Q
3495,30383,chromists,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseira subarctica forma subborealis,,(Nygaard) E.Y.Haw.,C,,N,N,Q
3496,30345,chromists,Coscinodiscophyceae,Hemidiscaceae,Actinocyclus normanii,,(W.Greg.) Hust.,C,,N,N,Q
3497,31425,chromists,Coscinodiscophyceae,Melosiraceae,Melosira moniliformis,,(O.F.Muell.) C.Agardh,C,,N,N,Q
3498,30440,chromists,Coscinodiscophyceae,Melosiraceae,Melosira varians,,C.Agardh,C,,N,N,QI
3499,31084,chromists,Coscinodiscophyceae,Rhizosoleniaceae,Urosolenia brevispinosa,,G.B.McGregor & E.Rott,C,,N,N,Q
3500,5693,chromists,Coscinodiscophyceae,Rhizosoleniaceae,Urosolenia eriensis,,(H.L.Sm.) Round & R.M.Crawford,C,,N,N,Q
3501,31085,chromists,Coscinodiscophyceae,Rhizosoleniaceae,Urosolenia parva,,"H.I.Kling, E.Rott & G.B.McGregor",C,,N,N,Q
3502,30477,chromists,Mediophyceae,Stephanodiscaceae,Cyclostephanos tholiformis,,"Stoermer, Hak. & E.C.Ther.",C,,N,N,Q
3503,30478,chromists,Mediophyceae,Stephanodiscaceae,Cyclotella meneghiniana,,Kuetz.,C,,N,N,QI
3504,30392,chromists,Mediophyceae,Stephanodiscaceae,Cyclotella pseudostelligera,,Hust.,C,,N,N,Q
3505,30471,chromists,Mediophyceae,Stephanodiscaceae,Cyclotella stelligera,,(Cleve & Grunov) Van Heurck,C,,N,N,QI
3506,30555,chromists,Mediophyceae,Stephanodiscaceae,Stephanodiscus parvus,,Stoermer & Hak.,C,,N,N,Q
3507,22124,chromists,Synurophyceae,Mallomonadaceae,Mallomonas marsupialis,,"Croome, Kristiansen & P.A.Tyler",C,,N,N,Q
3508,7842,chromists,brown algae,Acinetosporaceae,Feldmannia globifera,,(Kuetz.) Hamel,C,,N,N,QA
3509,7894,chromists,brown algae,Acinetosporaceae,Feldmannia indica,,(Sond.) Womersley & A.Bailey,C,,N,N,QAI
3510,7895,chromists,brown algae,Acinetosporaceae,Feldmannia irregularis,,(Kuetz.) Hamel,C,,N,N,QA
3511,6986,chromists,brown algae,Acinetosporaceae,Hincksia breviarticula,,(J.Agardh) P.C.Silva,C,,N,N,QI
3512,33161,chromists,brown algae,Acinetosporaceae,Hincksia conifera,,(Boergesen) I.A.Abbott,C,,N,N,Q
3513,6989,chromists,brown algae,Acinetosporaceae,Hincksia mitchelliae,,(Harv.) P.C.Silva,C,,N,N,QAI
3514,5783,chromists,brown algae,Acinetosporaceae,Hincksia sordida,,(Harv.) P.C.Silva,C,,N,N,QA
3515,33163,chromists,brown algae,Asterocladaceae,Asterocladon rhodochortonoides,,(Boergesen) Uwai et al.,C,,N,N,QA
3516,8317,chromists,brown algae,Bachelotiaceae,Bachelotia antillarum,,(Grunov) Gerloff,C,,N,N,QAI
3517,33164,chromists,brown algae,Chordariaceae,Compsonema wistariense,,Kraft,C,,N,N,Q
3518,22263,chromists,brown algae,Chordariaceae,Kuetzingiella elastitaeformis,,(Heydr.) M.S.Balakr. & Kinkar,C,,N,N,QA
3519,33152,chromists,brown algae,Chordariaceae,Myriactula gabrielsonii,,Kraft,C,,N,N,Q
3520,7860,chromists,brown algae,Chordariaceae,Nemacystus decipiens,,(Suringar) Kuck.,C,,N,N,Q
3521,8779,chromists,brown algae,Chordariaceae,Waerniella lucifuga var. australis,,Cribb,C,,N,N,Q
3522,8324,chromists,brown algae,Cladostephaceae,Cladostephus spongiosus,,(Huds.) C.Agardh,C,,N,N,QAI
3523,8323,chromists,brown algae,Cutleriaceae,Cutleria adspersa,,(Roth) De Not.,C,,N,N,Q
3524,5782,chromists,brown algae,Cutleriaceae,Cutleria mollis,,Allender & Kraft,C,,N,N,Q
3525,33167,chromists,brown algae,Dictyotaceae,Canistrocarpus cervicornis,,(Kuetz.) De Paula & De Clerck,C,,N,N,QA
3526,7922,chromists,brown algae,Dictyotaceae,Dictyopteris acrostichoides,,(J.Agardh) Bornet,C,,N,N,QA
3527,7923,chromists,brown algae,Dictyotaceae,Dictyopteris australis,,(Sond.) Askenasy,C,,N,N,QA
3528,7924,chromists,brown algae,Dictyotaceae,Dictyopteris crassinervia,,(Zanardini) O.C.Schmidt,C,,N,N,Q
3529,7925,chromists,brown algae,Dictyotaceae,Dictyopteris delicatula,,J.V.Lamour.,C,,N,N,QI
3530,30200,chromists,brown algae,Dictyotaceae,Dictyopteris muelleri,,(Sond.) Reinbold,C,,N,N,QA
3531,33141,chromists,brown algae,Dictyotaceae,Dictyopteris plagiogramma,,(Mont.) Vickers,C,,N,N,QAI
3532,6944,chromists,brown algae,Dictyotaceae,Dictyopteris repens,,(Okamura) Boergesen,C,,N,N,Q
3533,7926,chromists,brown algae,Dictyotaceae,Dictyopteris woodwardia,,(R.Br. ex Turner) C.Agardh,C,,N,N,QA
3534,7459,chromists,brown algae,Dictyotaceae,Dictyota acutiloba,,J.Agardh,C,,N,N,Q
3535,5760,chromists,brown algae,Dictyotaceae,Dictyota adnata,,Zanardini,C,,N,N,Q
3536,5761,chromists,brown algae,Dictyotaceae,Dictyota alternifida,,J.Agardh,C,,N,N,QA
3537,7928,chromists,brown algae,Dictyotaceae,Dictyota bartayresiana,,J.V.Lamour.,C,,N,N,QI
3538,5710,chromists,brown algae,Dictyotaceae,Dictyota bifurca,,J.Agardh,C,,N,N,Q
3539,33146,chromists,brown algae,Dictyotaceae,Dictyota ceylanica,,Kuetz.,C,,N,N,QA
3540,7877,chromists,brown algae,Dictyotaceae,Dictyota ciliolata,,Kuetz.,C,,N,N,QAI
3541,33142,chromists,brown algae,Dictyotaceae,Dictyota detergenda,,Kraft,C,,N,N,Q
3542,7878,chromists,brown algae,Dictyotaceae,Dictyota dichotoma,,(Huds.) J.V.Lamour.,C,,N,N,QAI
3543,7879,chromists,brown algae,Dictyotaceae,Dictyota dichotoma var. intricata,,(C.Agardh) Grev.,C,,N,N,Q
3544,7880,chromists,brown algae,Dictyotaceae,Dictyota divaricata,,J.V.Lamour.,C,,N,N,QI
3545,33144,chromists,brown algae,Dictyotaceae,Dictyota flagellifera,,Kraft,C,,N,N,Q
3546,33143,chromists,brown algae,Dictyotaceae,Dictyota friabilis,,Setch.,C,,N,N,QI
3547,7881,chromists,brown algae,Dictyotaceae,Dictyota furcellata,,(C.Agardh) Grev.,C,,N,N,QA
3548,33148,chromists,brown algae,Dictyotaceae,Dictyota intermedia,,Zanardini,C,,N,N,QA
3549,5711,chromists,brown algae,Dictyotaceae,Dictyota lata,,J.V.Lamour.,C,,N,N,Q
3550,33147,chromists,brown algae,Dictyotaceae,Dictyota vittata,,Kraft,C,,N,N,Q
3551,7885,chromists,brown algae,Dictyotaceae,Dictyotopsis propagulifera,,Troll,C,,N,N,Q
3552,33150,chromists,brown algae,Dictyotaceae,Distromium didymothrix,,Allender & Kraft,C,,N,N,Q
3553,33151,chromists,brown algae,Dictyotaceae,Lobophora rickeri,,Kraft,C,,N,N,Q
3554,7855,chromists,brown algae,Dictyotaceae,Lobophora variegata,,(J.V.Lamour.) Womersley ex E.C.Oliveira,C,,N,N,QAI
3555,7861,chromists,brown algae,Dictyotaceae,Padina australis,,Hauck,C,,N,N,QAI
3556,27280,chromists,brown algae,Dictyotaceae,Padina boergesenii,,Allender & Kraft,C,,N,N,QA
3557,33155,chromists,brown algae,Dictyotaceae,Padina boryana,,Thivy,C,,N,N,QAI
3558,35401,chromists,brown algae,Dictyotaceae,Padina calcarea,,Ni-Ni-Win et al.,C,,N,N,Q
3559,7838,chromists,brown algae,Dictyotaceae,Padina gymnospora,,(Kuetz.) Sond.,C,,N,N,QAI
3560,35399,chromists,brown algae,Dictyotaceae,Padina macrophylla,,"Ni-Ni-Win, M.Uchimura & H.Kawai",C,,N,N,Q
3561,33154,chromists,brown algae,Dictyotaceae,Padina melemele,,I.A.Abbott & Magruder,C,,N,N,Q
3562,35403,chromists,brown algae,Dictyotaceae,Padina moffittiana,,I.A.Abbott & Huisman,C,,N,N,Q
3563,7863,chromists,brown algae,Dictyotaceae,Padina tetrastromatica,,Hauck,C,,N,N,Q
3564,33168,chromists,brown algae,Dictyotaceae,Rugulopteryx marginata,,(J.Agardh) De Clerck & Coppejans,C,,N,N,QA
3565,33158,chromists,brown algae,Dictyotaceae,Spatoglossum asperum,,J.Agardh,C,,N,N,Q
3566,7817,chromists,brown algae,Dictyotaceae,Spatoglossum macrodontum,,J.Agardh,C,,N,N,QA
3567,33159,chromists,brown algae,Dictyotaceae,Stypopodium australasicum,,(Zanardini) Allender & Kraft,C,,N,N,QA
3568,7772,chromists,brown algae,Dictyotaceae,Stypopodium flabelliforme,,Weber Bosse,C,,N,N,QA
3569,31023,chromists,brown algae,Dictyotaceae,Stypopodium fuliginosum,,(Mart.) Kuetz.,C,,N,N,QI
3570,7038,chromists,brown algae,Dictyotaceae,Taonia australasica,,J.Agardh,C,,N,N,QA
3571,33160,chromists,brown algae,Dictyotaceae,Vaughaniella rupicola,,Boergesen,C,,N,N,QA
3572,7050,chromists,brown algae,Dictyotaceae,Zonaria diesingiana,,J.Agardh,C,,N,N,QA
3573,33162,chromists,brown algae,Discosporangiaceae,Discosporangium pulvillocarpum,,Kraft,C,,N,N,Q
3574,34512,chromists,brown algae,Ectocarpaceae,Ectocarpus fasciculatus,,Harv.,C,,N,N,QA
3575,6985,chromists,brown algae,Ectocarpaceae,Ectocarpus siliculosus,,(Dillwyn) Lyngb.,C,,N,N,QAI
3576,7891,chromists,brown algae,Ectocarpaceae,Ectocarpus tamarinii,,Boergesen,C,,N,N,Q
3577,7853,chromists,brown algae,Hormosiraceae,Hormosira banksii,,(Turner) Decne.,C,,N,N,QAI
3578,7890,chromists,brown algae,Lessoniaceae,Ecklonia radiata,,(C.Agardh) J.Agardh,C,,N,N,QAI
3579,7857,chromists,brown algae,Mesosporaceae,Mesospora schmidtii,,Weber Bosse,C,,N,N,QA
3580,33165,chromists,brown algae,Neoralfsiaceae,Neoralfsia expansa,,(J.Agardh) P.-E.Lim & H.Kawai,C,,N,N,Q
3581,6105,chromists,brown algae,Phaeophyceae,Phyllospora subhyalina,,(Stirt.) Zahlbr.,C,,N,N,U
3582,20066,chromists,brown algae,Phaeophyceae,Waerniella lucifuga,,,C,,N,N,U
3583,8248,chromists,brown algae,Sargassaceae,Cystoseira trinodis,,(Forssk.) C.Agardh,C,,N,N,QA
3584,6987,chromists,brown algae,Sargassaceae,Hormophysa cuneiformis,,(J.F.Gmel.) P.C.Silva,C,,N,N,QA
3585,5735,chromists,brown algae,Sargassaceae,Sargassum amaliae,,Grunov,C,,N,N,Q
3586,5712,chromists,brown algae,Sargassaceae,Sargassum angustifolium,,C.Agardh,C,,N,N,Q
3587,6251,chromists,brown algae,Sargassaceae,Sargassum aquifolium,,(Turner) C.Agardh,C,,N,N,QA
3588,7872,chromists,brown algae,Sargassaceae,Sargassum baccularia,,(M.Mert.) C.Agardh,C,,N,N,QA
3589,5736,chromists,brown algae,Sargassaceae,Sargassum berberifolium,,J.Agardh,C,,N,N,Q
3590,7839,chromists,brown algae,Sargassaceae,Sargassum carpophyllum,,J.Agardh,C,,N,N,QA
3591,33156,chromists,brown algae,Sargassaceae,Sargassum cavernulosum,,Kraft,C,,N,N,Q
3592,5737,chromists,brown algae,Sargassaceae,Sargassum cinctum,,J.Agardh,C,,N,N,Q
3593,5738,chromists,brown algae,Sargassaceae,Sargassum cinctum var. gracilentum,,Grunov,C,,N,N,Q
3594,5739,chromists,brown algae,Sargassaceae,Sargassum claviferum,,J.Agardh,C,,N,N,Q
3595,7874,chromists,brown algae,Sargassaceae,Sargassum coriifolium,,J.Agardh,C,,N,N,QAI
3596,5740,chromists,brown algae,Sargassaceae,Sargassum cystocarpum,,C.Agardh,C,,N,N,Q
3597,7821,chromists,brown algae,Sargassaceae,Sargassum decurrens,,(R.Br. ex Turner) C.Agardh,C,,N,N,QA
3598,5741,chromists,brown algae,Sargassaceae,Sargassum desvauxii,,(Mert.) C.Agardh,C,,N,N,Q
3599,5742,chromists,brown algae,Sargassaceae,Sargassum distichum,,Sond.,C,,N,N,Q
3600,5713,chromists,brown algae,Sargassaceae,Sargassum fallax,,Sond.,C,,N,N,Q
3601,5743,chromists,brown algae,Sargassaceae,Sargassum filifolium,,C.Agardh,C,,N,N,Q
3602,6111,chromists,brown algae,Sargassaceae,Sargassum filifolium var. aciculare,,(Grunov) Grunov,C,,N,N,Q
3603,5751,chromists,brown algae,Sargassaceae,Sargassum fissifolium,,(Mert.) J.Agardh,C,,N,N,Q
3604,7822,chromists,brown algae,Sargassaceae,Sargassum flavicans,,(M.Mert.) C.Agardh,C,,N,N,QA
3605,7823,chromists,brown algae,Sargassaceae,Sargassum godeffroyi,,Grunov,C,,N,N,QA
3606,5744,chromists,brown algae,Sargassaceae,Sargassum gracile,,J.Agardh,C,,N,N,Q
3607,5745,chromists,brown algae,Sargassaceae,Sargassum granuliferum,,C.Agardh,C,,N,N,Q
3608,5746,chromists,brown algae,Sargassaceae,Sargassum ilicifolium,,(Turner) C.Agardh,C,,N,N,QA
3609,7824,chromists,brown algae,Sargassaceae,Sargassum lanceolatum,,J.Agardh,C,,N,N,Q
3610,5752,chromists,brown algae,Sargassaceae,Sargassum latifolium,,(Turner) C.Agardh,C,,N,N,Q
3611,5714,chromists,brown algae,Sargassaceae,Sargassum leptopodum,,Sond.,C,,N,N,Q
3612,6988,chromists,brown algae,Sargassaceae,Sargassum linearifolium,,(Turner) C.Agardh,C,,N,N,QA
3613,5753,chromists,brown algae,Sargassaceae,Sargassum linearifolium var. serrulatum,,Sond.,C,,N,N,Q
3614,7840,chromists,brown algae,Sargassaceae,Sargassum lophocarpum,,J.Agardh,C,,N,N,Q
3615,7825,chromists,brown algae,Sargassaceae,Sargassum mangarevense,,(Grunov) Setch.,C,,N,N,Q
3616,5747,chromists,brown algae,Sargassaceae,Sargassum microcystum,,J.Agardh,C,,N,N,Q
3617,7826,chromists,brown algae,Sargassaceae,Sargassum myriocystum,,J.Agardh,C,,N,N,QI
3618,7827,chromists,brown algae,Sargassaceae,Sargassum natans,,(L.) Gaillon,C,,N,N,QI
3619,7828,chromists,brown algae,Sargassaceae,Sargassum neurophorum,,J.Agardh,C,,N,N,QA
3620,7829,chromists,brown algae,Sargassaceae,Sargassum notarisii,,Zanardini,C,,N,N,Q
3621,7830,chromists,brown algae,Sargassaceae,Sargassum oligocystum,,Mont.,C,,N,N,Q
3622,7831,chromists,brown algae,Sargassaceae,Sargassum opacum,,J.Agardh,C,,N,N,Q
3623,7832,chromists,brown algae,Sargassaceae,Sargassum parvifolium,,(Turner) C.Agardh,C,,N,N,Q
3624,7833,chromists,brown algae,Sargassaceae,Sargassum peronii,,C.Agardh,C,,N,N,QA
3625,7834,chromists,brown algae,Sargassaceae,Sargassum piluliferum,,(Turner) C.Agardh,C,,N,N,Q
3626,7835,chromists,brown algae,Sargassaceae,Sargassum polycystum,,C.Agardh,C,,N,N,QA
3627,5754,chromists,brown algae,Sargassaceae,Sargassum siliquosum,,J.Agardh,C,,N,N,Q
3628,5755,chromists,brown algae,Sargassaceae,Sargassum sp. (Myora A.E.Bird AQ707362),,,C,,N,N,Q
3629,7837,chromists,brown algae,Sargassaceae,Sargassum spinifex,,C.Agardh,C,,N,N,QA
3630,7841,chromists,brown algae,Sargassaceae,Sargassum spinuligerum,,Sond.,C,,N,N,Q
3631,5748,chromists,brown algae,Sargassaceae,Sargassum stenophyllum,,J.Agardh,C,,N,N,Q
3632,7836,chromists,brown algae,Sargassaceae,Sargassum swartzii,,(Turner) C.Agardh,C,,N,N,Q
3633,5749,chromists,brown algae,Sargassaceae,Sargassum tenerrimum,,J.Agardh,C,,N,N,Q
3634,5750,chromists,brown algae,Sargassaceae,Sargassum torvum,,J.Agardh,C,,N,N,Q
3635,7774,chromists,brown algae,Sargassaceae,Turbinaria conoides,,(J.Agardh) Kuetz.,C,,N,N,QAI
3636,5756,chromists,brown algae,Sargassaceae,Turbinaria decurrens,,Bory,C,,N,N,Q
3637,7775,chromists,brown algae,Sargassaceae,Turbinaria gracilis,,Sond.,C,,N,N,QA
3638,7776,chromists,brown algae,Sargassaceae,Turbinaria murrayana,,E.S.Barton,C,,N,N,QAI
3639,7777,chromists,brown algae,Sargassaceae,Turbinaria ornata,,(Turner) J.Agardh,C,,N,N,QAI
3640,8319,chromists,brown algae,Scytosiphonaceae,Chnoospora implexa,,J.Agardh,C,,N,N,Q
3641,8320,chromists,brown algae,Scytosiphonaceae,Chnoospora minima,,(K.Hering) Papenf.,C,,N,N,QAI
3642,33140,chromists,brown algae,Scytosiphonaceae,Colpomenia ecuticulata,,M.J.Parsons,C,,N,N,Q
3643,6430,chromists,brown algae,Scytosiphonaceae,Colpomenia peregrina,,Sauv.,C,,N,N,QA
3644,8321,chromists,brown algae,Scytosiphonaceae,Colpomenia sinuosa,,(Mert. ex Roth) Derbes & Solier,C,,N,N,QAI
